Budget,Budget Tolerance,Communication,Average Team Experience,Team Size,Deadline,Cost,Days Taken,Budget Success,Deadline Success,Team Success,Success
7200000,1.32,3,3.12,16,986,4727089,1117,1,0,0,0
4400000,1.49,4,2.5,8,870,2672898,1279,1,0,0,0
3800000,1.47,0,5.28,15,557,4641704,808,1,0,0,0
8700000,1.33,4,5.57,10,512,2754246,685,1,0,0,0
6700000,1.06,0,12.52,2,908,1596312,927,1,0,0,0
9100000,1.16,4,3.63,4,438,727977,577,1,0,0,0
700000,1.38,2,5.72,10,527,2235801,532,0,0,0,0
4700000,1.45,2,10.6,12,527,5916336,757,1,0,0,0
2100000,1.39,1,3.18,19,414,2109964,371,1,1,0,1
4100000,1.13,1,7.8,6,974,4100741,1272,1,0,0,0
3100000,1.37,0,1.94,14,420,756411,233,1,1,0,0
7600000,1.36,0,1.13,16,515,729225,268,1,1,0,0
2500000,1.31,2,3.91,2,299,188153,312,1,0,0,0
8300000,1.36,4,8.2,11,681,6567476,946,1,0,0,0
7300000,1.07,4,3.75,5,896,892975,549,1,1,0,1
3500000,1.49,3,5.43,17,563,6414671,815,0,0,0,0
9900000,1.34,1,6.36,4,428,794028,384,1,1,0,1
7900000,1.23,3,10.66,3,912,2335557,1124,1,0,0,0
8600000,1.41,3,13.32,15,459,7583045,624,1,0,1,0
5200000,1.14,3,3.0,13,242,850310,241,1,1,0,1
3800000,1.38,4,9.37,13,799,4588230,515,1,1,0,1
6700000,1.19,4,12.45,6,905,2011844,453,1,1,1,1
3900000,1.4,4,13.07,19,830,8811133,514,0,1,1,0
5800000,1.38,4,4.57,12,244,865999,210,1,1,0,1
1900000,1.37,2,3.33,12,669,2009941,529,1,1,0,1
5500000,1.17,2,13.16,17,689,6760206,517,0,1,0,0
2900000,1.22,3,5.94,13,920,3312389,553,1,1,0,1
4400000,1.05,1,9.31,8,598,3006242,605,1,0,0,0
3700000,1.17,1,15.21,18,284,3289339,183,1,1,0,1
1700000,1.22,2,1.35,8,456,491245,328,1,1,0,1
3300000,1.03,2,6.62,15,261,2303813,312,1,0,0,0
8300000,1.05,1,2.73,17,669,3202072,640,1,1,0,0
600000,1.38,4,11.84,18,878,11709500,899,0,0,1,0
5300000,1.08,1,13.81,4,703,1774117,463,1,1,0,0
6800000,1.29,3,13.48,13,943,13047102,1066,0,0,1,0
7800000,1.05,2,8.53,3,867,947333,537,1,1,0,1
4000000,1.27,0,5.33,4,313,411145,238,1,1,0,0
6600000,1.41,0,15.37,12,244,2175011,180,1,1,0,0
6800000,1.15,1,15.34,5,657,4321373,959,1,0,0,0
2800000,1.46,2,7.2,11,319,1513816,256,1,1,0,1
1100000,1.41,1,14.77,10,845,9823431,1162,0,0,0,0
7100000,1.5,1,6.38,18,222,1714036,182,1,1,0,0
9500000,1.31,0,14.15,2,885,1413287,852,1,1,0,1
1300000,1.08,4,5.67,5,985,1413475,671,0,1,0,0
2200000,1.45,2,3.57,19,704,5025238,947,0,0,0,0
6800000,1.25,2,3.0,9,251,767348,278,1,0,0,0
9800000,1.29,3,2.34,3,256,238259,353,1,0,0,0
6700000,1.36,4,2.22,4,782,484863,511,1,1,0,1
6200000,1.25,4,14.68,10,628,3149857,330,1,1,1,1
7000000,1.43,1,7.85,10,518,2048607,358,1,1,0,0
4600000,1.13,0,9.43,6,354,2159027,519,1,0,0,0
6400000,1.11,2,1.31,19,592,2323349,648,1,0,0,0
5500000,1.47,1,7.13,6,416,1083649,375,1,1,0,0
1200000,1.47,0,9.77,5,558,2166086,673,0,0,0,0
1800000,1.34,3,12.02,11,852,10078252,1153,0,0,0,0
7800000,1.5,4,5.39,17,902,6090759,876,1,1,0,1
7700000,1.12,1,15.88,8,309,1554334,214,1,1,0,0
2200000,1.2,0,14.39,13,264,2659511,240,0,1,0,0
400000,1.36,3,4.49,17,272,1015258,181,0,1,0,0
1500000,1.33,2,5.27,19,448,1769537,240,1,1,0,1
4400000,1.44,0,6.72,4,945,1970419,1013,1,0,0,0
1700000,1.45,2,10.45,9,538,3897359,626,0,0,0,0
9700000,1.22,3,8.32,16,796,6651529,751,1,1,0,0
7800000,1.17,3,8.97,3,961,2580945,1349,1,0,0,0
3000000,1.32,2,6.81,18,575,2849648,354,1,1,0,1
8500000,1.26,3,1.04,19,245,753871,254,1,0,0,0
4200000,1.26,4,11.85,19,634,7510586,473,0,1,1,0
3300000,1.19,0,6.27,16,683,3516324,505,1,1,0,1
2900000,1.41,4,9.15,7,620,3712402,824,1,0,0,0
200000,1.32,0,4.54,17,903,3237980,574,0,1,0,0
1000000,1.1,0,8.19,18,372,3604676,356,0,1,0,0
4000000,1.25,1,1.66,18,680,2721184,670,1,1,0,1
6900000,1.36,0,10.43,4,781,1229243,461,1,1,0,0
5100000,1.16,0,1.69,11,586,751816,356,1,1,0,0
500000,1.3,2,5.8,10,942,4518532,1071,0,0,0,0
6900000,1.25,0,14.68,9,722,5120703,650,1,1,0,0
4300000,1.28,0,2.7,6,298,509936,295,1,1,0,0
6100000,1.02,4,12.43,16,217,4143366,292,1,0,1,0
8400000,1.17,3,2.46,13,244,650688,215,1,1,0,0
5200000,1.17,4,6.01,6,265,1090903,375,1,0,0,0
9100000,1.12,0,11.19,4,905,2488880,800,1,1,0,1
3100000,1.02,3,5.63,15,713,3113230,462,1,1,0,0
6000000,1.04,2,7.1,9,587,2358935,464,1,1,0,0
1000000,1.32,3,6.98,10,331,1752191,321,0,1,0,0
100000,1.02,0,1.99,5,431,628001,580,0,0,0,0
1900000,1.36,0,9.96,14,618,6618054,644,0,0,0,0
3000000,1.4,2,2.89,15,375,2286387,508,1,0,0,0
6400000,1.46,3,3.55,9,418,906114,291,1,1,0,0
4200000,1.13,4,3.54,2,498,439490,742,1,0,0,0
7800000,1.27,4,3.9,19,279,2478400,394,1,0,0,0
6200000,1.07,3,6.6,20,284,4046695,423,1,0,0,0
6800000,1.15,3,6.72,19,614,5872531,667,1,0,0,0
9000000,1.26,1,13.01,18,730,12621356,775,0,0,0,0
6600000,1.1,2,6.12,6,218,654936,234,1,0,0,0
2300000,1.04,1,8.1,3,892,1164960,716,1,1,0,1
7200000,1.01,4,12.22,7,924,4372225,867,1,1,1,1
8600000,1.37,3,14.05,16,339,5419224,348,1,0,1,0
100000,1.05,0,4.95,20,574,6057504,702,0,0,0,0
3100000,1.3,3,2.0,16,258,925384,246,1,1,0,0
9700000,1.45,3,3.3,12,441,1426542,393,1,1,0,0
500000,1.25,2,14.71,2,852,1906561,976,0,0,0,0
2200000,1.43,0,2.15,8,340,1017990,493,1,0,0,0
6900000,1.39,1,13.95,16,967,12074924,797,0,1,0,0
8300000,1.42,3,3.17,14,629,3450251,881,1,0,0,0
5300000,1.12,1,10.66,3,418,505329,239,1,1,0,1
1200000,1.05,0,14.59,6,374,3127092,526,0,0,0,0
7300000,1.42,0,11.44,16,413,6634238,596,1,0,0,0
5100000,1.23,0,15.54,11,259,4201481,351,1,0,0,0
8600000,1.03,1,11.18,13,730,7419781,818,1,0,0,0
7000000,1.25,3,10.52,9,589,2805589,433,1,1,0,1
1400000,1.07,0,8.5,7,574,1119286,297,1,1,0,1
6500000,1.32,2,13.51,4,843,1980751,542,1,1,0,0
9500000,1.37,4,8.77,7,867,4367638,933,1,0,0,0
2900000,1.19,4,1.93,10,606,1806666,871,1,0,0,0
2300000,1.33,2,8.74,4,961,1889632,867,1,1,0,0
4600000,1.3,4,11.34,15,531,5689070,460,1,1,1,1
400000,1.28,4,15.93,17,913,8754368,511,0,1,1,0
600000,1.1,2,11.87,8,637,3557608,608,0,1,0,0
4100000,1.32,1,11.22,16,423,6462919,557,0,0,0,0
300000,1.26,2,15.38,8,621,4008661,567,0,1,0,0
700000,1.43,3,14.65,18,320,6228689,337,0,0,1,0
2100000,1.34,0,6.63,8,648,2730011,648,1,1,0,1
4800000,1.27,0,12.21,14,426,2895680,253,1,1,0,1
1100000,1.1,3,7.17,14,631,3836569,499,0,1,0,0
4400000,1.27,3,3.88,13,437,2199269,540,1,0,0,0
8300000,1.36,3,1.16,15,500,996554,389,1,1,0,1
2300000,1.29,3,7.39,11,791,6757404,1153,0,0,0,0
7600000,1.41,1,13.51,4,743,2756452,839,1,0,0,0
9100000,1.09,3,13.31,14,403,6379763,479,1,0,1,0
5700000,1.08,2,12.62,19,477,7021471,415,0,1,0,0
5300000,1.07,4,3.79,6,495,583324,313,1,1,0,0
9000000,1.28,4,13.91,13,912,10072495,825,1,1,1,1
6000000,1.23,2,11.64,4,518,1086090,329,1,1,0,0
5600000,1.04,4,4.83,2,348,274101,374,1,0,0,0
2500000,1.03,1,6.7,4,621,1640401,767,1,0,0,0
7300000,1.02,0,14.9,9,733,5419019,646,1,1,0,0
3200000,1.13,2,3.53,17,464,2835648,543,1,0,0,0
6900000,1.26,1,15.62,14,793,7123532,483,1,1,0,0
4200000,1.14,4,8.75,9,318,1554909,259,1,1,0,1
6700000,1.38,1,10.3,12,846,3652223,443,1,1,0,0
2300000,1.01,0,2.35,5,369,244640,205,1,1,0,1
7900000,1.25,0,7.65,13,683,3400431,436,1,1,0,0
6600000,1.31,2,6.62,8,528,1013713,288,1,1,0,0
9000000,1.16,2,7.09,6,615,2684192,915,1,0,0,0
9400000,1.49,4,13.77,14,315,2959937,255,1,1,1,1
1100000,1.08,0,2.7,13,523,1422894,447,0,1,0,0
6700000,1.26,2,10.73,4,874,2518058,936,1,0,0,0
900000,1.02,4,14.29,8,630,4798196,595,0,1,1,0
9700000,1.29,2,12.73,12,999,12835800,1350,0,0,0,0
4600000,1.17,4,1.24,17,200,732781,248,1,0,0,0
7300000,1.34,0,12.4,10,428,4303394,555,1,0,0,0
1000000,1.01,3,5.52,9,888,2260828,581,0,1,0,0
3000000,1.32,3,1.37,15,902,4185803,1334,0,0,0,0
2200000,1.07,0,4.94,2,777,920672,1117,1,0,0,0
5800000,1.12,0,15.01,9,459,4594455,589,1,0,0,0
9500000,1.14,4,2.04,6,256,269425,218,1,1,0,0
4800000,1.01,1,13.83,6,822,5957395,1103,0,0,0,0
7400000,1.46,2,10.37,15,724,5418179,582,1,1,0,1
3500000,1.05,4,3.71,14,986,5620301,1302,0,0,0,0
3200000,1.2,3,6.59,11,976,6178896,1124,0,0,0,0
10000000,1.49,0,9.53,3,855,1353609,670,1,1,0,0
8200000,1.3,4,6.9,17,700,3902540,414,1,1,0,0
5900000,1.02,4,7.15,20,662,4466003,465,1,1,0,0
1900000,1.12,3,15.58,11,251,2746629,252,0,0,1,0
6900000,1.41,1,6.15,4,616,611723,319,1,1,0,0
8900000,1.3,0,5.73,8,926,1872551,564,1,1,0,1
7500000,1.01,0,14.43,18,464,9485942,639,0,0,0,0
2900000,1.45,3,9.63,8,627,3381937,637,1,0,0,0
900000,1.25,0,14.22,20,677,9273565,484,0,1,0,0
5800000,1.31,4,11.3,2,464,369023,274,1,1,1,1
3800000,1.32,4,10.77,18,650,6449011,501,0,1,1,0
4700000,1.3,3,11.66,15,607,10323927,813,0,0,0,0
1200000,1.35,0,4.75,2,635,280730,366,1,1,0,1
7600000,1.4,4,7.72,6,288,1382567,389,1,0,0,0
8600000,1.27,2,1.72,6,612,722317,546,1,1,0,0
2200000,1.04,3,9.46,7,1000,6691459,1371,0,0,0,0
3600000,1.11,0,7.49,13,370,1304531,194,1,1,0,0
7900000,1.13,0,6.07,10,766,4433620,942,1,0,0,0
8600000,1.11,3,10.35,2,569,955344,745,1,0,0,0
4900000,1.01,1,4.55,11,343,2101618,472,1,0,0,0
3800000,1.09,3,8.8,7,770,3410741,818,1,0,0,0
7000000,1.12,2,2.89,15,419,1607231,387,1,1,0,0
6400000,1.19,2,1.78,20,772,2921645,763,1,1,0,0
4900000,1.23,3,9.15,14,727,9038779,980,0,0,0,0
100000,1.03,1,11.66,4,986,1935962,576,0,1,0,0
1700000,1.22,3,10.61,4,708,1690555,634,1,1,0,1
1300000,1.23,4,11.06,11,520,4989074,570,0,0,1,0
9800000,1.48,1,13.77,5,489,1298620,323,1,1,0,1
4000000,1.05,0,14.66,3,439,768127,283,1,1,0,1
7600000,1.09,1,10.36,15,950,6681330,611,1,1,0,0
7100000,1.31,4,4.65,7,328,1129981,456,1,0,0,0
100000,1.27,4,7.22,9,871,2555600,543,0,1,0,0
9400000,1.11,0,13.47,15,372,4582959,366,1,1,0,0
1300000,1.23,2,14.39,15,572,8478662,613,0,0,0,0
9100000,1.27,1,11.82,8,213,1573607,254,1,0,0,0
2600000,1.31,1,2.39,4,275,250919,231,1,1,0,0
7700000,1.09,4,15.24,17,274,5018556,305,1,0,1,0
5500000,1.48,0,12.62,15,252,2405101,186,1,1,0,1
3700000,1.39,3,11.94,4,700,1597025,526,1,1,0,0
8200000,1.24,0,1.76,15,852,4375588,1244,1,0,0,0
800000,1.15,3,9.76,13,835,4924961,614,0,1,0,0
2800000,1.38,1,8.14,18,261,1356903,145,1,1,0,1
8400000,1.4,4,10.49,8,759,3645296,703,1,1,1,1
8600000,1.17,3,6.8,9,589,2765709,567,1,1,0,0
6300000,1.16,2,7.46,14,263,1946248,249,1,1,0,1
4000000,1.12,2,11.16,5,495,2983838,726,1,0,0,0
1900000,1.16,1,3.07,8,936,3169128,1270,0,0,0,0
8800000,1.42,4,7.59,17,686,6069711,723,1,0,0,0
300000,1.01,4,4.98,13,318,1102834,240,0,1,0,0
2700000,1.18,1,15.3,20,844,19538922,933,0,0,0,0
8000000,1.42,1,5.35,7,352,1338150,440,1,0,0,0
5700000,1.38,3,3.62,17,639,1930872,385,1,1,0,0
9000000,1.05,2,1.11,3,394,267781,508,1,0,0,0
700000,1.45,4,8.81,3,774,1524434,847,0,0,0,0
5700000,1.1,4,15.41,4,542,1747652,419,1,1,1,1
300000,1.43,0,9.08,6,467,1822586,533,0,0,0,0
8100000,1.27,4,9.65,10,566,3429719,499,1,1,0,1
3200000,1.35,2,14.7,10,642,6620312,791,0,0,0,0
10000000,1.21,2,6.19,14,447,3200039,556,1,0,0,0
9500000,1.02,2,14.92,12,362,4261408,378,1,0,0,0
3300000,1.5,4,13.99,3,344,893584,300,1,1,1,1
3000000,1.32,1,15.82,9,392,2066496,241,1,1,0,0
5900000,1.45,1,15.36,16,573,4985893,333,1,1,0,0
5300000,1.41,0,1.22,9,595,893567,533,1,1,0,0
6200000,1.11,1,7.58,7,412,1651382,467,1,0,0,0
700000,1.16,3,12.25,4,814,2579615,856,0,0,0,0
2000000,1.07,1,8.0,2,894,875477,831,1,1,0,0
3800000,1.14,0,12.66,7,624,2224561,380,1,1,0,1
6100000,1.37,2,7.49,10,542,3174282,543,1,0,0,0
3500000,1.28,3,6.71,19,814,11420533,1194,0,0,0,0
400000,1.03,4,15.43,12,265,3612440,294,0,0,1,0
9100000,1.12,0,14.35,19,818,19189709,1084,0,0,0,0
7400000,1.43,3,6.09,5,260,457756,195,1,1,0,0
9100000,1.04,4,9.22,10,213,1521810,225,1,0,0,0
5900000,1.39,1,14.13,12,272,4021778,375,1,0,0,0
400000,1.21,3,7.44,6,245,695401,229,0,1,0,0
900000,1.28,1,11.75,13,817,12867950,1178,0,0,0,0
4700000,1.43,3,1.08,18,563,951135,296,1,1,0,0
2300000,1.22,4,10.23,10,871,3220240,518,0,1,1,0
6700000,1.16,0,4.63,20,870,7226021,988,1,0,0,0
5100000,1.35,2,10.57,11,853,9216753,1104,0,0,0,0
8400000,1.42,0,5.62,2,976,683496,862,1,1,0,0
2100000,1.23,2,9.34,17,716,4042978,400,0,1,0,0
100000,1.47,1,9.52,13,534,5434016,618,0,0,0,0
7800000,1.13,2,8.54,5,327,1135140,382,1,0,0,0
3000000,1.45,3,1.86,13,370,1106112,378,1,0,0,0
7900000,1.13,3,10.58,10,271,908270,142,1,1,0,0
6700000,1.06,2,14.23,20,465,8816985,487,0,0,0,0
5400000,1.03,0,11.36,5,663,1452483,417,1,1,0,0
300000,1.35,2,15.08,16,605,13160304,863,0,0,0,0
6600000,1.09,2,14.21,6,793,5190494,1040,1,0,0,0
8800000,1.13,4,4.26,2,681,652412,868,1,0,0,0
5700000,1.09,3,3.1,2,714,382926,693,1,1,0,1
3900000,1.36,3,5.11,6,407,675380,281,1,1,0,0
2400000,1.06,3,6.84,4,691,1251513,649,1,1,0,1
1000000,1.31,4,8.28,17,918,5241089,545,0,1,0,0
5100000,1.26,4,15.3,13,985,17571407,1409,0,0,1,0
9200000,1.38,3,10.85,13,570,5268512,574,1,0,0,0
3500000,1.33,2,10.38,14,289,3259067,345,1,0,0,0
6500000,1.12,2,10.75,3,559,1789602,773,1,0,0,0
600000,1.2,4,1.5,14,409,547355,220,1,1,0,1
1000000,1.12,2,12.56,11,599,8670129,895,0,0,0,0
4900000,1.47,2,6.72,6,946,3051059,982,1,0,0,0
8000000,1.09,2,14.4,20,456,9725253,525,0,0,0,0
9200000,1.34,0,11.36,9,993,8890739,1236,1,0,0,0
3100000,1.39,3,9.93,18,585,5886132,477,0,1,0,0
9200000,1.34,0,9.08,4,586,2145644,835,1,0,0,0
3300000,1.3,2,1.57,20,428,1459824,396,1,1,0,1
4700000,1.1,4,11.62,18,669,5474282,407,0,1,1,0
3300000,1.03,1,10.36,11,764,8556128,1107,0,0,0,0
9100000,1.39,3,10.97,6,906,4909466,1144,1,0,0,0
6500000,1.17,2,10.12,16,375,3299734,286,1,1,0,1
2200000,1.02,1,7.41,2,400,419629,379,1,1,0,1
8400000,1.01,1,11.35,15,723,9248937,923,0,0,0,0
200000,1.01,4,11.49,9,937,5504943,741,0,1,1,0
9000000,1.32,3,2.82,14,477,1086579,271,1,1,0,1
4900000,1.47,3,2.65,18,832,2428042,498,1,1,0,0
3500000,1.19,2,10.52,20,687,10487653,711,0,0,0,0
9900000,1.19,1,9.92,6,280,1364897,344,1,0,0,0
3200000,1.24,3,5.2,4,478,784921,519,1,0,0,0
3000000,1.31,0,9.73,7,270,1078625,214,1,1,0,0
9700000,1.18,2,12.9,4,848,3052682,991,1,0,0,0
6200000,1.27,1,6.29,18,755,7391846,929,1,0,0,0
900000,1.31,3,3.27,4,719,493138,455,1,1,0,1
5500000,1.26,1,12.9,8,1000,8688645,1374,0,0,0,0
1300000,1.24,2,8.65,12,818,3740855,559,0,1,0,0
5800000,1.16,1,14.0,19,235,5785375,311,1,0,0,0
9300000,1.11,4,13.3,10,549,2676261,289,1,1,1,1
1300000,1.02,4,6.6,3,307,372859,262,1,1,0,1
1500000,1.15,2,1.69,14,851,1588111,614,1,1,0,0
3000000,1.14,2,2.64,20,833,2591333,533,1,1,0,1
8700000,1.44,0,11.69,16,755,13577150,996,0,0,0,0
2100000,1.43,0,11.22,18,702,4662092,379,0,1,0,0
7800000,1.09,1,8.27,19,677,4413298,389,1,1,0,0
4200000,1.09,2,8.11,15,917,8312708,981,0,0,0,0
5000000,1.44,0,4.28,17,399,1610314,270,1,1,0,1
4500000,1.17,1,1.27,3,912,682929,1235,1,0,0,0
200000,1.32,2,7.24,15,933,5281471,694,0,1,0,0
400000,1.24,3,15.42,8,499,4859763,585,0,0,1,0
7400000,1.41,2,15.37,12,292,4050051,327,1,0,0,0
3100000,1.43,4,13.5,20,761,18216222,967,0,0,1,0
9300000,1.37,1,9.74,15,803,9516630,967,1,0,0,0
7600000,1.43,4,14.47,11,952,13005154,1322,0,0,1,0
4300000,1.32,1,6.89,12,845,8099550,1229,0,0,0,0
1900000,1.23,0,15.88,11,847,5324046,505,0,1,0,0
6100000,1.25,0,4.35,18,748,4786704,813,1,0,0,0
2600000,1.45,4,1.87,19,590,2447616,551,1,1,0,0
4900000,1.02,3,7.41,13,307,1863789,273,1,1,0,1
10000000,1.25,1,7.17,4,299,760776,410,1,0,0,0
8300000,1.13,4,1.01,6,448,613468,638,1,0,0,0
1700000,1.42,3,14.57,18,359,3639536,209,0,1,1,0
5500000,1.27,0,14.41,20,696,9837143,494,0,1,0,0
2400000,1.47,0,6.2,3,941,1032145,709,1,1,0,1
8300000,1.07,2,7.12,13,846,6906960,1045,1,0,0,0
9600000,1.41,4,7.07,18,462,6839659,678,1,0,0,0
4900000,1.06,4,2.45,9,341,483673,197,1,1,0,0
7000000,1.25,2,4.3,17,742,3243963,560,1,1,0,1
1100000,1.5,2,5.21,3,539,540142,440,1,1,0,0
6800000,1.23,0,9.13,10,815,5499884,794,1,1,0,0
4100000,1.09,0,4.31,2,924,680976,915,1,1,0,0
3900000,1.26,2,15.19,15,697,11204364,740,0,0,0,0
6400000,1.01,0,7.86,8,262,999946,212,1,1,0,0
2200000,1.11,0,7.92,8,674,2009185,483,1,1,0,1
900000,1.27,1,15.37,9,402,4820546,529,0,0,0,0
1500000,1.37,3,13.72,6,721,3235660,638,0,1,1,0
7600000,1.04,1,3.09,12,398,745766,229,1,1,0,0
4600000,1.24,3,6.6,2,712,672080,628,1,1,0,1
9400000,1.11,1,11.98,16,576,7932196,618,1,0,0,0
7200000,1.26,4,10.67,11,923,5060050,587,1,1,1,1
1000000,1.2,0,15.26,19,577,8706528,431,0,1,0,0
9900000,1.48,2,3.53,16,919,5575899,1135,1,0,0,0
8200000,1.02,1,12.89,13,775,8498250,754,0,1,0,0
3500000,1.36,3,1.62,3,401,334785,515,1,0,0,0
3200000,1.27,4,11.44,15,720,7007160,610,0,1,1,0
5600000,1.17,0,10.57,9,909,7030599,996,0,0,0,0
10000000,1.31,1,9.55,9,858,4608410,800,1,1,0,0
2500000,1.06,4,12.74,12,544,2890501,287,0,1,1,0
5600000,1.34,3,12.28,5,430,1906029,520,1,0,0,0
7300000,1.39,3,2.81,16,374,1848361,403,1,0,0,0
5900000,1.44,2,12.47,5,331,625501,169,1,1,0,1
9700000,1.43,1,13.32,9,647,5154415,668,1,0,0,0
7200000,1.22,4,3.54,5,352,443188,274,1,1,0,1
1200000,1.48,4,3.51,13,846,2508802,592,0,1,0,0
7000000,1.29,1,6.23,15,297,1414518,206,1,1,0,0
3000000,1.17,4,12.36,8,740,6235825,872,0,0,1,0
3600000,1.36,0,4.5,13,848,3775629,821,1,1,0,1
7900000,1.01,0,14.92,6,904,3587824,702,1,1,0,1
2600000,1.37,1,2.58,13,445,1099052,320,1,1,0,0
4400000,1.01,4,11.28,17,202,2806913,248,1,0,1,0
5600000,1.25,4,13.99,18,450,4254069,287,1,1,1,1
6900000,1.16,2,7.24,18,564,6890049,706,1,0,0,0
7100000,1.18,0,1.75,15,918,3614688,1266,1,0,0,0
4400000,1.49,4,13.52,13,989,6840382,575,0,1,1,0
3000000,1.17,3,11.51,3,564,1730933,688,1,0,0,0
4400000,1.15,3,2.22,17,526,1178062,292,1,1,0,1
3500000,1.31,4,3.44,15,604,1880333,425,1,1,0,1
7400000,1.23,1,15.53,3,300,515366,187,1,1,0,1
1400000,1.25,4,4.23,10,524,1899452,544,0,0,0,0
10000000,1.32,1,7.55,14,564,5886626,800,1,0,0,0
5200000,1.33,2,10.13,6,614,2430781,660,1,0,0,0
1800000,1.17,4,6.37,4,951,1650061,880,1,1,0,0
9900000,1.15,0,13.74,8,824,4528634,701,1,1,0,1
5300000,1.16,1,13.57,8,811,6651399,981,0,0,0,0
7700000,1.43,4,3.47,10,582,1033420,324,1,1,0,0
8900000,1.28,4,8.44,8,545,1720602,397,1,1,0,1
5800000,1.11,1,2.72,8,870,1820383,817,1,1,0,0
7100000,1.37,1,6.45,20,274,3521452,349,1,0,0,0
2400000,1.13,1,8.29,14,729,4475967,552,0,1,0,0
6400000,1.02,4,4.33,3,542,505924,476,1,1,0,1
5400000,1.16,3,10.1,4,817,1041249,419,1,1,0,1
2400000,1.45,0,2.16,8,842,1179707,671,1,1,0,0
2100000,1.49,3,5.52,18,325,2186180,261,1,1,0,0
5300000,1.2,0,13.6,4,911,1595973,477,1,1,0,1
4000000,1.2,0,9.49,6,539,1707594,455,1,1,0,0
1300000,1.17,2,12.1,20,355,5252222,307,0,1,0,0
4600000,1.23,1,6.48,4,895,2410653,1246,1,0,0,0
10000000,1.03,4,5.02,6,727,1495813,627,1,1,0,0
9700000,1.16,3,6.57,20,772,5793159,666,1,1,0,0
7500000,1.2,1,8.39,11,331,1719856,270,1,1,0,1
100000,1.13,0,9.66,3,366,380049,210,0,1,0,0
2400000,1.04,0,13.43,16,920,12402864,1000,0,0,0,0
5700000,1.41,2,10.48,19,479,8392042,701,0,0,0,0
900000,1.43,0,1.39,7,327,642832,439,1,0,0,0
8400000,1.33,3,13.66,10,499,4420542,546,1,0,1,0
1300000,1.18,3,2.64,2,964,423424,775,1,1,0,0
6500000,1.33,2,5.79,7,234,934094,309,1,0,0,0
8900000,1.01,3,4.41,14,407,2465710,532,1,0,0,0
1900000,1.39,1,10.9,13,511,6713516,644,0,0,0,0
2300000,1.38,1,1.51,6,288,390215,314,1,0,0,0
4800000,1.46,3,11.96,14,885,9120416,929,0,0,0,0
8800000,1.36,0,7.5,10,441,1765155,348,1,1,0,1
3900000,1.48,4,13.07,17,256,2540704,189,1,1,1,1
1600000,1.45,0,4.62,12,811,1662908,409,1,1,0,0
1400000,1.45,1,5.61,2,319,282343,331,1,0,0,0
3400000,1.11,3,6.67,4,697,1095147,604,1,1,0,0
7600000,1.32,4,1.8,8,296,704246,391,1,0,0,0
500000,1.07,0,5.87,16,786,7022730,905,0,0,0,0
2000000,1.11,2,15.32,4,814,3219351,869,0,0,0,0
5900000,1.19,3,8.1,19,585,5203891,436,1,1,0,1
7400000,1.12,3,3.1,14,530,1386742,335,1,1,0,1
7700000,1.0,0,13.39,4,397,1350254,354,1,1,0,0
9300000,1.22,4,7.12,3,569,995629,592,1,0,0,0
500000,1.44,3,12.72,13,254,2776238,284,0,0,1,0
5300000,1.28,1,11.7,20,570,4878722,287,1,1,0,0
900000,1.0,1,7.42,10,805,4057128,804,0,1,0,0
3500000,1.43,4,5.85,8,498,2452278,665,1,0,0,0
5900000,1.48,0,12.45,15,602,4391672,383,1,1,0,1
4600000,1.02,1,6.78,6,295,1191477,377,1,0,0,0
6200000,1.33,4,13.3,16,975,16587893,1292,0,0,1,0
2500000,1.02,0,10.79,6,202,872990,224,1,0,0,0
3300000,1.27,2,3.05,14,351,1239567,307,1,1,0,1
2000000,1.31,1,11.22,7,339,989041,195,1,1,0,0
1600000,1.35,0,7.04,13,424,2412571,345,0,1,0,0
6300000,1.1,4,15.76,16,328,4063470,257,1,1,1,1
6100000,1.44,2,10.55,6,322,1336567,329,1,0,0,0
7600000,1.47,3,13.57,11,807,7131722,690,1,1,1,1
7800000,1.36,4,10.95,8,928,5193350,976,1,0,1,0
1300000,1.42,2,1.08,8,507,744178,497,1,1,0,0
6100000,1.46,0,13.44,19,555,10069129,592,0,0,0,0
9100000,1.11,1,12.57,7,364,1988574,318,1,1,0,1
2000000,1.16,4,14.24,2,661,1825668,918,1,0,1,0
6000000,1.44,4,1.9,3,377,211954,291,1,1,0,1
8800000,1.37,3,8.61,5,658,1141326,396,1,1,0,0
1700000,1.26,0,7.03,3,492,992340,710,1,0,0,0
2900000,1.04,0,4.97,6,890,1405906,573,1,1,0,1
2000000,1.3,2,8.39,4,573,1001162,475,1,1,0,0
1400000,1.1,3,11.33,18,608,8198473,599,0,1,0,0
3700000,1.35,2,3.99,5,738,1525166,993,1,0,0,0
1600000,1.16,0,5.41,12,848,5662350,1221,0,0,0,0
4100000,1.22,0,13.54,10,464,2645255,325,1,1,0,1
4900000,1.39,4,9.39,11,245,1051214,137,1,1,0,1
9200000,1.27,2,3.37,9,788,2373485,806,1,0,0,0
6600000,1.24,2,14.77,11,630,5389363,575,1,1,0,1
8300000,1.05,0,10.23,13,754,5046121,634,1,1,0,1
3400000,1.36,2,11.71,17,560,7196298,585,0,0,0,0
5400000,1.38,0,9.02,7,318,1408114,330,1,0,0,0
200000,1.37,0,12.65,11,292,2470970,263,0,1,0,0
