,pID,Budget,Overall Deadline,Budget Elapsed,Time Elapsed,Proportion Subdeadlines Met,Commits,Defect Fix Rate,Team Communication,Team Commitment,Team Morale,Project Planning,Top-Level Management Support,Average Team Experience,Team Size,Finance Success,Timescale Success,Team Success,Management Success,Code Success,Success
0,156,446223,544,0.28665263780665723,0.16176470588235295,1.0,775,0.9936755952380952,4.2,3.59,3.15,1.08,2.87,2.5,4,1,1,1,1,0,1
1,156,446223,544,0.3135450212113674,0.17647058823529413,1.0,849,0.9935658652218083,4.2,3.59,3.15,1.08,2.87,2.5,4,1,1,1,1,0,1
2,156,446223,544,0.18511596219827306,0.10661764705882353,1.0,496,0.9973175965665236,4.2,3.59,3.15,1.08,2.87,2.5,4,1,1,1,1,0,1
3,156,446223,544,0.1887553980857105,0.10845588235294118,1.0,506,0.9968119022316685,4.2,3.59,3.15,1.08,2.87,2.5,4,1,1,1,1,0,1
4,156,446223,544,0.021509424659867375,0.022058823529411766,0.0,58,0.8409090909090909,4.2,3.59,3.15,1.08,2.87,2.5,4,1,1,1,1,0,1
0,157,459485,567,0.7427532998900943,0.2239858906525573,1.0,1926,0.9952116452786822,3.27,3.86,4.35,2.9,1.8,3.3333333333333335,6,1,1,1,1,1,1
1,157,459485,567,0.3246243076487807,0.1128747795414462,1.0,840,0.9945742904841403,3.27,3.86,4.35,2.9,1.8,3.3333333333333335,6,1,1,1,1,1,1
2,157,459485,567,0.39666583239931663,0.13227513227513227,1.0,1019,0.9943342776203966,3.27,3.86,4.35,2.9,1.8,3.3333333333333335,6,1,1,1,1,1,1
3,157,459485,567,0.808043788154129,0.24162257495590828,1.0,2106,0.9934595524956971,3.27,3.86,4.35,2.9,1.8,3.3333333333333335,6,1,1,1,1,1,1
4,157,459485,567,0.000578908995941108,0.007054673721340388,0.0,0,0.0,3.27,3.86,4.35,2.9,1.8,3.3333333333333335,6,1,1,1,1,1,1
0,158,450687,325,0.04909171997417276,0.033846153846153845,0.0,85,0.8133971291866029,2.47,2.72,1.87,1.09,1.96,3.2,15,0,1,0,1,0,0
1,158,450687,325,1.8254908617288716,0.36923076923076925,1.0,3334,0.9959726842934687,2.47,2.72,1.87,1.09,1.8606361695666795,3.2,15,0,1,0,1,0,0
2,158,450687,325,1.3618586735361793,0.28,1.0,2472,0.9968094804010939,2.47,2.72,1.87,1.09,1.915412426130045,3.2,15,0,1,0,1,0,0
3,158,450687,325,2.1962980960178573,0.44,1.0,4017,0.9944929877377193,2.47,2.72,1.87,1.09,1.8183089998444022,3.2,15,0,1,0,1,0,0
4,158,450687,325,1.5379298715072767,0.31384615384615383,1.0,2801,0.9954263644679338,2.47,2.72,1.87,1.09,1.8944479217142032,3.2,15,0,1,0,1,0,0
0,159,449353,419,0.0010949075671020333,0.031026252983293555,0.0,0,0.0,4.68,2.74,4.83,4.42,4.82,3.6666666666666665,3,1,1,1,1,1,1
1,159,449353,419,0.33303438499353516,0.2911694510739857,0.9230769230769231,832,0.9917602996254682,4.68,2.74,4.83,4.42,4.82,3.6666666666666665,3,1,1,1,1,1,1
2,159,449353,419,0.22619188032571275,0.22195704057279236,0.8888888888888888,561,0.9958613554061045,4.68,2.74,4.83,4.42,4.82,3.6666666666666665,3,1,1,1,1,1,1
3,159,449353,419,0.3844416305221062,0.324582338902148,0.9375,964,0.9924639580602883,4.68,2.74,4.83,4.42,4.82,3.6666666666666665,3,1,1,1,1,1,1
4,159,449353,419,0.05193689593704726,0.11455847255369929,0.0,124,0.8979118329466357,4.68,2.74,4.83,4.42,4.82,3.6666666666666665,3,1,1,1,1,1,1
0,160,75698,499,3.214682025945203,0.20841683366733466,0.0,1482,0.9949052374159364,1.61,3.6,3.54,1.93,3.9971467944983794,2.5,6,0,1,1,1,0,0
1,160,75698,499,1.7882506803350156,0.11823647294589178,0.0,805,0.9936943620178041,1.61,3.6,3.54,1.93,4.18122104636929,2.5,6,0,1,1,1,0,0
2,160,75698,499,6.6458426906919605,0.4308617234468938,1.0,3176,0.9986486486486487,1.61,3.6,3.54,1.93,3.577002889928738,2.5,6,0,1,1,1,0,0
3,160,75698,499,1.1143359137625828,0.0841683366733467,0.0,549,0.9798865394533265,1.61,3.6,3.54,1.93,4.252945602924269,2.5,6,0,1,1,1,0,0
4,160,75698,499,4.1244022299136045,0.2665330661322645,1.0,1920,0.9982715273412948,1.61,3.6,3.54,1.93,3.882837867945551,2.5,6,0,1,1,1,0,0
0,161,182954,433,1.020048755424861,0.2863741339491917,1.0,374,0.9939759036144579,4.11,1.07,1.33,2.93,2.88133866711,3.6666666666666665,3,0,1,0,1,1,0
1,161,182954,433,0.22970801403631513,0.09468822170900693,0.0,84,0.9888579387186629,4.11,1.07,1.33,2.93,2.89,3.6666666666666665,3,0,1,0,1,1,0
2,161,182954,433,0.9123604840561015,0.26096997690531176,1.0,337,0.996309963099631,4.11,1.07,1.33,2.93,2.89,3.6666666666666665,3,0,1,0,1,1,0
3,161,182954,433,1.638619543710441,0.43648960739030024,1.0,603,1.0,4.11,1.07,1.33,2.93,2.6999209085204594,3.6666666666666665,3,0,1,0,1,1,0
4,161,182954,433,0.0005247220612831641,0.004618937644341801,0.0,0,0.0,4.11,1.07,1.33,2.93,2.89,3.6666666666666665,3,0,1,0,1,1,0
0,162,346533,450,0.30846990041352484,0.16,1.0,512,0.9890438247011952,1.18,2.3,3.83,3.01,4.31,2.8,5,0,1,0,1,1,1
1,162,346533,450,0.7716321389304914,0.32222222222222224,1.0,1295,0.9934278085849251,1.18,2.3,3.83,3.01,4.31,2.8,5,0,1,0,1,1,1
2,162,346533,450,0.0002712584371474001,0.0044444444444444444,0.0,0,0.0,1.18,2.3,3.83,3.01,4.31,2.8,5,0,1,0,1,1,1
3,162,346533,450,0.38782453619135837,0.18888888888888888,1.0,650,0.9922575387123065,1.18,2.3,3.83,3.01,4.31,2.8,5,0,1,0,1,1,1
4,162,346533,450,0.9764611162573261,0.39555555555555555,1.0,1646,0.9973886078015342,1.18,2.3,3.83,3.01,4.31,2.8,5,0,1,0,1,1,1
0,163,117247,320,4.148967564202069,0.546875,0.8823529411764706,2487,0.9968161315998939,1.37,3.9,3.94,4.64,2.430856271780441,3.5,6,0,1,1,1,1,1
1,163,117247,320,0.03691352443985774,0.075,0.0,17,0.28846153846153844,1.37,3.9,3.94,4.64,2.73,3.5,6,0,1,1,1,1,1
2,163,117247,320,2.241080795244228,0.33125,0.7777777777777778,1369,0.9963594994311717,1.37,3.9,3.94,4.64,2.604597345827939,3.5,6,0,1,1,1,1,1
3,163,117247,320,0.7623052188968588,0.159375,0.3333333333333333,457,0.9784546805349182,1.37,3.9,3.94,4.64,2.73,3.5,6,0,1,1,1,1,1
4,163,117247,320,1.4876969133538598,0.24375,0.6666666666666666,909,0.9912280701754386,1.37,3.9,3.94,4.64,2.678594195179809,3.5,6,0,1,1,1,1,1
0,164,131017,583,1.063770350412542,0.05660377358490566,1.0,858,0.9699064660431069,2.77,4.84,2.94,1.68,3.5429035499999997,2.8461538461538463,13,0,1,1,1,1,1
1,164,131017,583,3.741682377096102,0.16295025728987994,1.0,2993,0.9926949876376714,2.77,4.84,2.94,1.68,3.3298111215817516,2.8461538461538463,13,0,1,1,1,1,1
2,164,131017,583,0.21655205049726373,0.022298456260720412,0.0,172,0.924908424908425,2.77,4.84,2.94,1.68,3.55,2.8461538461538463,13,0,1,1,1,1,1
3,164,131017,583,0.2589129654930276,0.024013722126929673,0.0,204,0.9252336448598131,2.77,4.84,2.94,1.68,3.55,2.8461538461538463,13,0,1,1,1,1,1
4,164,131017,583,0.8096048604379584,0.04631217838765009,1.0,645,0.9739638682252922,2.77,4.84,2.94,1.68,3.55,2.8461538461538463,13,0,1,1,1,1,1
0,165,28707,396,1.2687149475737625,0.255050505050505,0.0,236,0.9962013295346629,4.46,1.91,1.71,4.69,2.2785930739593647,1.5,2,0,1,0,1,1,0
1,165,28707,396,1.0335806597693942,0.21717171717171718,0.0,185,0.9850746268656716,4.46,1.91,1.71,4.69,2.3130469576799997,1.5,2,0,1,0,1,1,0
2,165,28707,396,0.6721008813181454,0.1691919191919192,0.0,122,0.952755905511811,4.46,1.91,1.71,4.69,2.32,1.5,2,0,1,0,1,1,0
3,165,28707,396,0.8768244678998154,0.1919191919191919,0.0,151,0.9662921348314607,4.46,1.91,1.71,4.69,2.32,1.5,2,0,1,0,1,1,0
4,165,28707,396,2.3228829205420283,0.4015151515151515,1.0,425,0.9960429621254946,4.46,1.91,1.71,4.69,2.150131838142537,1.5,2,0,1,0,1,1,0
0,166,421926,331,0.30378786801477037,0.2326283987915408,0.0,719,0.9925471284524331,4.52,3.6,3.79,1.25,4.68,3.0,4,1,1,1,1,0,1
1,166,421926,331,0.17966657660348023,0.1510574018126888,0.0,432,0.9846256684491979,4.52,3.6,3.79,1.25,4.68,3.0,4,1,1,1,1,0,1
2,166,421926,331,0.087946701554301,0.08761329305135952,0.0,211,0.9443609022556391,4.52,3.6,3.79,1.25,4.68,3.0,4,1,1,1,1,0,1
3,166,421926,331,0.16686812379421984,0.1419939577039275,0.0,399,0.9635145197319435,4.52,3.6,3.79,1.25,4.68,3.0,4,1,1,1,1,0,1
4,166,421926,331,0.6769860117650962,0.48338368580060426,1.0,1607,0.9929851909586905,4.52,3.6,3.79,1.25,4.68,3.0,4,1,1,1,1,0,1
0,167,525557,448,0.5846520929223662,0.28125,1.0,1366,0.9979445015416238,4.65,3.5,4.29,1.48,4.85,4.25,4,1,1,1,1,0,1
1,167,525557,448,0.5238271015322791,0.2544642857142857,1.0,1226,0.9943470887507067,4.65,3.5,4.29,1.48,4.85,4.25,4,1,1,1,1,0,1
2,167,525557,448,0.5598174888737092,0.2700892857142857,1.0,1304,0.9962506695232994,4.65,3.5,4.29,1.48,4.85,4.25,4,1,1,1,1,0,1
3,167,525557,448,0.4607511649545149,0.22544642857142858,1.0,1074,0.9907034397273009,4.65,3.5,4.29,1.48,4.85,4.25,4,1,1,1,1,0,1
4,167,525557,448,0.34915527716308603,0.17410714285714285,0.0,813,1.0,4.65,3.5,4.29,1.48,4.85,4.25,4,1,1,1,1,0,1
0,168,169759,326,0.09867518069734152,0.024539877300613498,0.0,90,0.7789473684210526,3.65,3.29,3.04,1.17,3.61,2.8947368421052633,19,0,1,1,1,0,0
1,168,169759,326,2.401486813659364,0.1656441717791411,1.0,2116,0.982630979498861,3.65,3.29,3.04,1.17,3.5067625543741134,2.8947368421052633,19,0,1,1,1,0,0
2,168,169759,326,3.5199724315058405,0.2361963190184049,1.0,3139,0.9940423869518508,3.65,3.29,3.04,1.17,3.426988047008018,2.8947368421052633,19,0,1,1,1,0,0
3,168,169759,326,3.4227758174824308,0.23006134969325154,1.0,3049,0.9876555600160578,3.65,3.29,3.04,1.17,3.433852317791283,2.8947368421052633,19,0,1,1,1,0,0
4,168,169759,326,3.6171690455292502,0.24233128834355827,1.0,3227,0.9927453226422298,3.65,3.29,3.04,1.17,3.4201374979020494,2.8947368421052633,19,0,1,1,1,0,0
0,169,556468,464,0.10223948187496855,0.04956896551724138,0.0,436,0.9734806629834254,2.08,1.6,4.49,1.1,2.45,2.0,12,1,1,0,1,1,1
1,169,556468,464,0.6185225385826318,0.21551724137931033,1.0,2680,0.9962323665994918,2.08,1.6,4.49,1.1,2.45,2.0,12,1,1,0,1,1,1
2,169,556468,464,0.00022283401740980614,0.004310344827586207,0.0,0,0.0,2.08,1.6,4.49,1.1,2.45,2.0,12,1,1,0,1,1,1
3,169,556468,464,0.063227355391505,0.036637931034482756,0.0,264,0.9590017825311943,2.08,1.6,4.49,1.1,2.45,2.0,12,1,1,0,1,1,1
4,169,556468,464,0.46722363190695604,0.16810344827586207,1.0,2035,0.9892815076560659,2.08,1.6,4.49,1.1,2.45,2.0,12,1,1,0,1,1,1
0,170,589258,314,0.5375438263035885,0.05732484076433121,0.0,1526,0.9480910287756253,3.68,2.66,4.5,1.59,2.8,3.30188679245283,53,0,1,1,1,1,1
1,170,589258,314,1.1173645499933815,0.09872611464968153,0.0,3229,0.9795405599425699,3.68,2.66,4.5,1.59,2.7916083971999996,3.30188679245283,53,0,1,1,1,1,1
2,170,589258,314,0.1792186105237434,0.03184713375796178,0.0,502,0.8726500909642207,3.68,2.66,4.5,1.59,2.8,3.30188679245283,53,0,1,1,1,1,1
3,170,589258,314,0.40390117741294984,0.04777070063694268,0.0,1139,0.9421717171717172,3.68,2.66,4.5,1.59,2.8,3.30188679245283,53,0,1,1,1,1,1
4,170,589258,314,1.6964826951861494,0.14012738853503184,1.0,4926,0.9879892195922193,3.68,2.66,4.5,1.59,2.7555344370837913,3.30188679245283,53,0,1,1,1,1,1
0,171,372424,461,0.24146671535669023,0.18004338394793926,0.0,830,0.9974651457541192,2.03,3.49,2.82,1.81,4.05,1.4,5,1,1,0,1,0,1
1,171,372424,461,0.3675085386548665,0.2754880694143167,1.0,1316,0.9932189868368568,2.03,3.49,2.82,1.81,4.05,1.4,5,1,1,0,1,0,1
2,171,372424,461,0.27811848860438637,0.20824295010845986,0.0,973,0.9972951041384907,2.03,3.49,2.82,1.81,4.05,1.4,5,1,1,0,1,0,1
3,171,372424,461,0.5566155779434193,0.4164859002169197,1.0,2060,0.9974940483648665,2.03,3.49,2.82,1.81,4.05,1.4,5,1,1,0,1,0,1
4,171,372424,461,0.5911461130324577,0.44251626898047725,1.0,2194,0.9951662343786842,2.03,3.49,2.82,1.81,4.05,1.4,5,1,1,0,1,0,1
0,172,162377,411,0.244043183455785,0.12165450121654502,0.0,82,0.9688473520249221,3.99,1.48,1.15,4.24,4.08,4.666666666666667,3,0,1,0,1,1,0
1,172,162377,411,2.8551334240686796,0.6058394160583942,0.875,976,1.0,3.99,1.48,1.15,4.24,3.543186421611777,4.666666666666667,3,0,1,0,1,1,0
2,172,162377,411,1.58456554807639,0.3722627737226277,0.8,540,0.9994794377928162,3.99,1.48,1.15,4.24,3.900381907747869,4.666666666666667,3,0,1,0,1,1,0
3,172,162377,411,1.9596186652050476,0.44282238442822386,0.8333333333333334,668,0.9978623343309106,3.99,1.48,1.15,4.24,3.788840227658862,4.666666666666667,3,0,1,0,1,1,0
4,172,162377,411,0.6872648219883358,0.20437956204379562,0.6,234,0.9987789987789988,3.99,1.48,1.15,4.24,4.08,4.666666666666667,3,0,1,0,1,1,0
0,173,17513,343,19.463769771027238,0.14868804664723032,1.0,1234,0.9843260188087775,1.64,1.93,2.08,2.36,4.397825532550828,3.0476190476190474,21,0,1,0,1,1,0
1,173,17513,343,5.759664249414721,0.07580174927113703,1.0,345,0.9529757531227039,1.64,1.93,2.08,2.36,4.509213418372727,3.0476190476190474,21,0,1,0,1,1,0
2,173,17513,343,27.138068863130247,0.18950437317784258,1.0,1731,0.9906316107585373,1.64,1.93,2.08,2.36,4.336654580803517,3.0476190476190474,21,0,1,0,1,1,0
3,173,17513,343,36.827556672186375,0.239067055393586,1.0,2338,0.9942163755953731,1.64,1.93,2.08,2.36,4.263518299322187,3.0476190476190474,21,0,1,0,1,1,0
4,173,17513,343,31.57968366356421,0.21282798833819241,1.0,2015,0.9930845511482255,1.64,1.93,2.08,2.36,4.302082527936018,3.0476190476190474,21,0,1,0,1,1,0
0,174,188480,442,0.1360303480475382,0.11538461538461539,0.0,183,0.9964243146603099,2.32,2.46,1.97,4.39,1.76,1.5,4,1,1,0,1,1,1
1,174,188480,442,0.4784433361629881,0.26018099547511314,1.0,611,0.9964925954793453,2.32,2.46,1.97,4.39,1.76,1.5,4,1,1,0,1,1,1
2,174,188480,442,0.10738009337860781,0.10180995475113122,0.0,143,0.9580093312597201,2.32,2.46,1.97,4.39,1.76,1.5,4,1,1,0,1,1,1
3,174,188480,442,0.27550933786078097,0.17194570135746606,0.0,348,0.988865692414753,2.32,2.46,1.97,4.39,1.76,1.5,4,1,1,0,1,1,1
4,174,188480,442,0.5787192275042444,0.3076923076923077,1.0,750,0.9899592092877314,2.32,2.46,1.97,4.39,1.76,1.5,4,1,1,0,1,1,1
0,175,374432,566,1.6883973592000683,0.127208480565371,1.0,2398,0.9881564245810056,4.29,2.03,2.05,4.37,4.197987826536229,2.914285714285714,35,0,1,0,1,1,1
1,175,374432,566,1.4815026493462098,0.11837455830388692,1.0,2105,0.9852526288791998,4.29,2.03,2.05,4.37,4.219040882710272,2.914285714285714,35,0,1,0,1,1,1
2,175,374432,566,0.9862725408084779,0.09717314487632508,1.0,1383,0.9765640131706372,4.29,2.03,2.05,4.37,4.27,2.914285714285714,35,0,1,0,1,1,1
3,175,374432,566,0.7002392957866849,0.08480565371024736,1.0,978,0.9759801214798454,4.29,2.03,2.05,4.37,4.27,2.914285714285714,35,0,1,0,1,1,1
4,175,374432,566,0.0014154773096316554,0.019434628975265017,0.0,0,0.0,4.29,2.03,2.05,4.37,4.27,2.914285714285714,35,0,1,0,1,1,1
0,176,539215,343,0.7394638502267185,0.7084548104956269,0.3,1750,0.9972910740891237,2.58,1.69,1.23,1.27,3.47,2.2,5,0,1,0,0,0,1
1,176,539215,343,0.8848214534091225,0.8425655976676385,0.25,2088,0.9976281906482946,2.58,1.69,1.23,1.27,3.47,2.2,5,0,1,0,0,0,1
2,176,539215,343,0.6262437061283532,0.6005830903790087,0.25,1473,0.9968243886948237,2.58,1.69,1.23,1.27,3.47,2.2,5,0,1,0,0,0,1
3,176,539215,343,0.8599148762552971,0.8192419825072886,0.25,2027,0.9989544609665427,2.58,1.69,1.23,1.27,3.47,2.2,5,0,1,0,0,0,1
4,176,539215,343,1.1389575586732565,1.075801749271137,0.21428571428571427,2693,0.998522381573229,2.58,1.69,1.23,1.27,3.3238810116435293,2.2,5,0,1,0,0,0,1
0,177,285311,301,0.24401793131004412,0.13953488372093023,0.0,246,0.9669117647058824,1.71,1.92,1.78,4.7,1.72,2.9411764705882355,17,0,1,0,1,1,0
1,177,285311,301,1.1382701683426155,0.25249169435215946,1.0,1187,0.9851699749030345,1.71,1.92,1.78,4.7,1.70970576562579,2.9411764705882355,17,0,1,0,1,1,0
2,177,285311,301,0.6646115992723729,0.19269102990033224,0.0,684,0.9838174273858921,1.71,1.92,1.78,4.7,1.72,2.9411764705882355,17,0,1,0,1,1,0
3,177,285311,301,0.8228249173708689,0.21262458471760798,0.0,843,0.9811756935270806,1.71,1.92,1.78,4.7,1.72,2.9411764705882355,17,0,1,0,1,1,0
4,177,285311,301,0.5594631822817907,0.17940199335548174,0.0,572,0.9700897308075773,1.71,1.92,1.78,4.7,1.72,2.9411764705882355,17,0,1,0,1,1,0
0,178,209845,428,0.0022397483857132645,0.018691588785046728,0.0,0,0.0,1.63,4.44,4.35,4.17,3.58,3.25,4,0,1,1,1,1,1
1,178,209845,428,0.5460030022159212,0.1985981308411215,1.0,845,0.9987770077456176,1.63,4.44,4.35,4.17,3.58,3.25,4,0,1,1,1,1,1
2,178,209845,428,0.001224713478996402,0.009345794392523364,0.0,0,0.0,1.63,4.44,4.35,4.17,3.58,3.25,4,0,1,1,1,1,1
3,178,209845,428,0.9007314922919297,0.2827102803738318,1.0,1360,0.9924261550113608,1.63,4.44,4.35,4.17,3.58,3.25,4,0,1,1,1,1,1
4,178,209845,428,0.7783173294574567,0.2570093457943925,1.0,1205,0.9962589928057554,1.63,4.44,4.35,4.17,3.58,3.25,4,0,1,1,1,1,1
0,179,527910,528,0.0019454073611032184,0.032196969696969696,0.0,0,0.0,1.14,2.33,3.51,4.11,1.44,4.0,2,0,0,0,0,0,0
1,179,527910,528,0.021780227690326004,0.06628787878787878,0.0,33,0.8673469387755102,1.14,2.33,3.51,4.11,1.44,4.0,2,0,0,0,0,0,0
2,179,527910,528,0.042238260309522456,0.08333333333333333,0.0,67,0.9675675675675676,1.14,2.33,3.51,4.11,1.44,4.0,2,0,0,0,0,0,0
3,179,527910,528,0.0019813983444147676,0.03409090909090909,0.0,0,0.0,1.14,2.33,3.51,4.11,1.44,4.0,2,0,0,0,0,0,0
4,179,527910,528,0.10588547290257809,0.13636363636363635,1.0,178,0.9957805907172996,1.14,2.33,3.51,4.11,1.44,4.0,2,0,0,0,0,0,0
0,180,588494,339,0.20332747657580197,0.3480825958702065,1.0,316,0.9861910241657077,2.65,2.61,2.94,4.0,1.54,4.0,2,1,1,0,1,1,1
1,180,588494,339,0.2379922310167988,0.39823008849557523,1.0,375,0.998025666337611,2.65,2.61,2.94,4.0,1.54,4.0,2,1,1,0,1,1,1
2,180,588494,339,0.30582129979235134,0.49262536873156343,1.0,490,0.9897285399853265,2.65,2.61,2.94,4.0,1.54,4.0,2,1,1,0,1,1,1
3,180,588494,339,0.11972424527692721,0.22713864306784662,1.0,179,1.0,2.65,2.61,2.94,4.0,1.54,4.0,2,1,1,0,1,1,1
4,180,588494,339,0.2748881042117677,0.45132743362831856,1.0,441,0.9991482112436116,2.65,2.61,2.94,4.0,1.54,4.0,2,1,1,0,1,1,1
0,181,84198,533,0.13186774032637355,0.05628517823639775,0.0,88,0.9956709956709957,2.59,3.69,1.48,1.3,1.05,1.5,2,0,0,0,0,0,0
1,181,84198,533,0.6097413240219482,0.21200750469043153,1.0,397,0.9939106901217862,2.59,3.69,1.48,1.3,1.05,1.5,2,0,0,0,0,0,0
2,181,84198,533,0.0032067270006413454,0.01125703564727955,0.0,0,0.0,2.59,3.69,1.48,1.3,1.05,1.5,2,0,0,0,0,0,0
3,181,84198,533,0.6150858690230172,0.21388367729831145,1.0,401,0.9828496042216359,2.59,3.69,1.48,1.3,1.05,1.5,2,0,0,0,0,0,0
4,181,84198,533,0.6451815957623697,0.21951219512195122,1.0,413,0.999360204734485,2.59,3.69,1.48,1.3,1.05,1.5,2,0,0,0,0,0,0
0,182,196772,523,0.25659138495314376,0.04206500956022945,0.0,222,0.7130952380952381,1.71,3.3,1.98,3.29,4.87,2.981818181818182,55,0,1,0,1,1,1
1,182,196772,523,0.002856097412233448,0.021032504780114723,0.0,0,0.0,1.71,3.3,1.98,3.29,4.87,2.981818181818182,55,0,1,0,1,1,1
2,182,196772,523,0.6541022096639766,0.04780114722753346,0.0,560,0.9132055378061767,1.71,3.3,1.98,3.29,4.87,2.981818181818182,55,0,1,0,1,1,1
3,182,196772,523,6.161405077958246,0.13193116634799235,1.0,5486,0.9872600834492351,1.71,3.3,1.98,3.29,4.669597703381763,2.981818181818182,55,0,1,0,1,1,1
4,182,196772,523,0.0011688654889923363,0.0076481835564053535,0.0,0,0.0,1.71,3.3,1.98,3.29,4.87,2.981818181818182,55,0,1,0,1,1,1
0,183,260607,473,0.38122153280610266,0.08879492600422834,0.0,644,0.983197093551317,2.51,3.43,3.92,1.92,1.9,2.7142857142857144,7,1,1,1,1,1,1
1,183,260607,473,0.8788942737531993,0.1839323467230444,1.0,1479,0.9944664031620554,2.51,3.43,3.92,1.92,1.9,2.7142857142857144,7,1,1,1,1,1,1
2,183,260607,473,0.3593495186238282,0.08456659619450317,0.0,603,0.9892630551488532,2.51,3.43,3.92,1.92,1.9,2.7142857142857144,7,1,1,1,1,1,1
3,183,260607,473,0.17210589124620598,0.048625792811839326,0.0,285,0.9270428015564203,2.51,3.43,3.92,1.92,1.9,2.7142857142857144,7,1,1,1,1,1,1
4,183,260607,473,0.13929786997279428,0.042283298097251586,0.0,221,0.9354395604395604,2.51,3.43,3.92,1.92,1.9,2.7142857142857144,7,1,1,1,1,1,1
0,184,591081,349,0.031691088023468865,0.11174785100286533,0.0,71,0.9595015576323987,4.75,1.51,3.06,4.49,4.53,2.8,5,1,1,0,1,1,1
1,184,591081,349,0.3324011429905546,0.3524355300859599,0.8,828,0.9923638778220452,4.75,1.51,3.06,4.49,4.53,2.8,5,1,1,0,1,1,1
2,184,591081,349,0.25068645414080304,0.28653295128939826,0.75,632,0.990978800180424,4.75,1.51,3.06,4.49,4.53,2.8,5,1,1,0,1,1,1
3,184,591081,349,0.36437645601871826,0.37822349570200575,0.8333333333333334,906,0.9972883398614041,4.75,1.51,3.06,4.49,4.53,2.8,5,1,1,0,1,1,1
4,184,591081,349,0.39003452995443944,0.3982808022922636,0.8571428571428571,968,0.9974518686296716,4.75,1.51,3.06,4.49,4.53,2.8,5,1,1,0,1,1,1
0,185,213402,442,0.0,0.0,0.0,0,0.0,3.62,3.69,1.7,2.43,4.89,2.875,8,0,1,0,1,1,1
1,185,213402,442,1.322433716647454,0.2171945701357466,1.0,1222,0.98539952216618,3.62,3.69,1.7,2.43,4.793123549016426,2.875,8,0,1,0,1,1,1
2,185,213402,442,1.5002671015266962,0.2420814479638009,1.0,1395,0.9919669497360569,3.62,3.69,1.7,2.43,4.740662022486574,2.875,8,0,1,0,1,1,1
3,185,213402,442,0.05318131976270138,0.04524886877828054,0.0,46,0.7368421052631579,3.62,3.69,1.7,2.43,4.89,2.875,8,0,1,0,1,1,1
4,185,213402,442,1.532600444232013,0.24660633484162897,1.0,1426,0.9973118279569892,3.62,3.69,1.7,2.43,4.731185439103623,2.875,8,0,1,0,1,1,1
0,186,515873,341,0.2733192084098218,0.2434017595307918,1.0,383,0.9880873593646592,3.45,1.18,3.57,3.65,3.15,3.5,4,1,1,0,1,1,1
1,186,515873,341,0.08433858721041806,0.11143695014662756,0.0,123,0.9882583170254403,3.45,1.18,3.57,3.65,3.15,3.5,4,1,1,0,1,1,1
2,186,515873,341,0.14168603512880107,0.15249266862170088,0.0,203,0.9816849816849816,3.45,1.18,3.57,3.65,3.15,3.5,4,1,1,0,1,1,1
3,186,515873,341,0.022377600688541558,0.06744868035190615,0.0,29,0.963302752293578,3.45,1.18,3.57,3.65,3.15,3.5,4,1,1,0,1,1,1
4,186,515873,341,0.1091198802806117,0.12903225806451613,0.0,157,0.9848484848484849,3.45,1.18,3.57,3.65,3.15,3.5,4,1,1,0,1,1,1
0,187,539274,373,0.11718903562938321,0.18230563002680966,0.0,525,0.9785067873303167,1.76,2.82,4.14,4.27,1.22,2.2,5,1,1,1,1,1,1
1,187,539274,373,0.38173358997466966,0.40482573726541554,1.0,1666,0.9988552739165986,1.76,2.82,4.14,4.27,1.22,2.2,5,1,1,1,1,1,1
2,187,539274,373,0.20308970949832553,0.257372654155496,1.0,906,0.9867651585103109,1.76,2.82,4.14,4.27,1.22,2.2,5,1,1,1,1,1,1
3,187,539274,373,0.0015576497290802078,0.04289544235924933,0.0,0,0.0,1.76,2.82,4.14,4.27,1.22,2.2,5,1,1,1,1,1,1
4,187,539274,373,0.4306882957457619,0.4477211796246649,1.0,1884,0.9955469793676711,1.76,2.82,4.14,4.27,1.22,2.2,5,1,1,1,1,1,1
0,188,484992,587,0.44671458498284505,0.0868824531516184,1.0,545,0.9814910025706941,2.88,1.96,1.05,1.0,3.67,3.7777777777777777,9,0,1,0,1,0,0
1,188,484992,587,0.9352999637107416,0.16524701873935263,1.0,1158,0.989638615112459,2.88,1.96,1.05,1.0,3.67,3.7777777777777777,9,0,1,0,1,0,0
2,188,484992,587,0.10622237067827923,0.03236797274275979,0.0,131,0.9155844155844156,2.88,1.96,1.05,1.0,3.67,3.7777777777777777,9,0,1,0,1,0,0
3,188,484992,587,1.5753435108207972,0.2674616695059625,1.0,1942,0.9963184537505753,2.88,1.96,1.05,1.0,3.476981888448896,3.7777777777777777,9,0,1,0,1,0,0
4,188,484992,587,0.04312854645025072,0.022146507666098807,0.0,53,0.9269662921348315,2.88,1.96,1.05,1.0,3.67,3.7777777777777777,9,0,1,0,1,0,0
0,189,493438,514,0.12451412335490984,0.0914396887159533,0.0,341,0.9711442786069652,2.43,3.31,4.53,4.59,4.86,3.5,6,1,1,1,1,1,1
1,189,493438,514,0.8044029847721497,0.29766536964980544,1.0,2274,0.9965332948143868,2.43,3.31,4.53,4.59,4.86,3.5,6,1,1,1,1,1,1
